Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood
174344,2120360,100320471,PERMIT - RENOVATION/ALTERATION,2009-11-16T00:00:00.000,2009-11-16T00:00:00.000,7131.0,SOUTH CHICAGO AVE,,"7131 S CHICAGO AVE- REVISION TO PERMIT 100287637 REVISION TO 2 STORY PRIVATE HIGH SCHOOL- REVISIONS TO SITE PLAN, STORMWATER SYSTEM, ROOFTOP UNIT, ENERGY RECOVERY WHEEL, REMOVAL DETENTION TANK- GRADE BEAM REVISION- GREEN PERMIT PROGRAM PROJECT.  BENEFIT TEIR I.",5615.19,6038.19,6908.0,5.0,1183071.1927718406,1857905.2991657392,2009,11,16,0,1
174537,2122169,100320694,PERMIT - EASY PERMIT PROCESS,2009-11-17T00:00:00.000,2009-11-17T00:00:00.000,8214.0,CALIFORNIA AVE,,"INSTALL PROPER 2"" KITCHEN SINK DRAIN IN THE BASEMENT ALSO INSTALL 1/2"" VENT FROM THE LAUNDRY SINK IN THE BASEMENT / REMOVING PVC. PIPES & INSTALLING IRON PIPES",0.0,200.0,7005.0,18.0,1159101.559484589,1849953.2367350904,2009,11,17,0,1
174759,2122824,B100320994,PERMIT – EXPRESS PERMIT PROGRAM,2009-11-19T00:00:00.000,2009-11-19T00:00:00.000,4921.0,HARRISON ST,Electrical Work,ADD ONE 200A  208V  3 PHASE 42 CKT PANEL  TO FEED 12 NEW GFCI OUTLETS AND 8-50 WATT OUT DOOR LIGHT FIXTURES ALONG WITH 3-1000W FLOOD LIGHTS,0.0,850.0,252300.0,29.0,1143760.066692499,1896845.0126240563,2009,11,19,0,1
175371,2124883,100321837,PERMIT - EASY PERMIT PROCESS,2009-11-25T00:00:00.000,2009-12-09T00:00:00.000,4821.0,CHAMPLAIN AVE,,"TUCKPOINT, WATER SEAL, ALL EXTERIOR FACADE, PROVIDE CONCRETE PARKING SLABS, REMOVE\REPLACE WATER DAMAGED DRYWALL, REMOVE MOLD, PLUMBING WORK (LOWER FLOOR DRAIN), MISC. ELECTRICAL WORK & MISC. REPAIRS WORK AS PER PLANS APPROVED BY ASIF RAHMAN.",0.0,1375.0,3820.0,4.0,1181454.2705804473,1873093.7352019025,2009,12,9,0,1
175813,2126014,100322390,PERMIT - RENOVATION/ALTERATION,2009-12-02T00:00:00.000,2010-04-09T00:00:00.000,6851.0,BELDEN AVE,,REMOVE AND REBUILD PLAYGROUND AT RUTHERFORD SAYRE PARK AS PER PLANS. $1000 STORMWATER REVIEW FEE WAS PAID ON 4/9/10 TO REVIEWER.,1375.0,1375.0,1803.0,36.0,1130179.3713957604,1914273.2521054817,2010,4,9,0,1
175830,2126084,100322413,PERMIT - RENOVATION/ALTERATION,2009-12-02T00:00:00.000,2010-08-18T00:00:00.000,252.0,18TH ST,,"WORK TO PING TOM PARK SHORELINE - LANDSCAPE PARK, 900' SHED @ RIVER. 2"" WATER TAP AND 8"" STROM SEWER AS PER PLANS. STORMWATER REVIEW FEE OF $3000 PAID DIRECTLY TO REVIEWER ON 5/11/10.",375.0,375.0,3302.0,25.0,1174808.0279778503,1891561.2361939545,2010,8,18,0,1
175885,2126260,100322481,PERMIT - EASY PERMIT PROCESS,2009-12-02T00:00:00.000,2009-12-02T00:00:00.000,10340.0,HAMILTON AVE,,REINSTATEMENT OF PERMIT #100091993 AT 25% OF THE ORIGINAL COST. ALSO REPAIR TO ALL WATER DAMAGES AND ADD SHOWER HEAD AND FLOOR DRAIN TO FIRST FLOOR BATHROOM. AND CHANGE OF GENERAL CONTRACTOR AND PLUMBING CONTRACTOR.,0.0,925.13,7206.0,19.0,1163833.1740338833,1835867.6313995183,2009,12,2,0,1
176241,2127296,100322927,PERMIT - NEW CONSTRUCTION,2009-12-14T00:00:00.000,2010-06-09T00:00:00.000,4550.0,CUMBERLAND AVE,,"REBUILD OF EXISTING ONE STORY MCDONALD'S RESTAURANT WITH RELATED SITE UPGRADES.  STORMWATER REVIEW FEE OF $1,000 PAID DIRECTLY TO REVIEWER ON 5/21/10.",0.0,1575.0,7608.0,36.0,1119281.9491586469,1929413.709818604,2010,6,9,0,1
176675,2128523,100323436,PERMIT - EASY PERMIT PROCESS,2009-12-10T00:00:00.000,2009-12-10T00:00:00.000,1529.0,STATE ST,,"FOR FOR TOWN HOME #5 ONLY:   REPLACE TUB, SHOWER, TOILET, TWO SINK VANITY AND DRAINS SINK, FAUCETS, VALVES. INSTALL DUROC WALLS AND FLOOR WHERE NECESSARY, RH 5' TUB AND DRAIN. TILE AND GROUT AND SEAL, PRIME AND PAINT. SHOWER PAN (3X3'S ) TILES, SHOWER DOOR. S.A.E. SUBJECT TO FIELD INSPECTION",0.0,325.0,3301.0,3.0,1176624.183709304,1892758.113416709,2009,12,10,0,1
176937,2129234,100323752,PERMIT - RENOVATION/ALTERATION,2009-12-16T00:00:00.000,2010-02-25T00:00:00.000,824.0,CENTRAL AVE,,ONE (1) STORY ADDITION TO EXISTING HYDROLIC FORGING PLANT AS PER PLANS. STORMWATER REVIEW FEE WAS PAID TO REVIEWER ON 2-16-10.,0.0,8570.24,2524.0,29.0,1139171.6553429293,1895533.604251661,2010,2,25,0,1
177059,2129683,100323907,PERMIT - NEW CONSTRUCTION,2009-12-28T00:00:00.000,2010-05-14T00:00:00.000,4623.0,GLADYS AVE,,"NEW CONSTRUCTION, 5 STORY, 60 UNIT, SENIOR APARTMENT BUILDING.  LOAD BEARING MASONRY CONSTRUCTION WITH PRECAST FLOOR SYSTEM. STORMWATER REVIEW FEE PAID 4/22/10 TO REVIEWER.",8549.25,8549.25,2522.0,24.0,1145481.1114175122,1897910.062111502,2010,5,14,0,1
177361,2130426,100324308,PERMIT - EASY PERMIT PROCESS,2009-12-17T00:00:00.000,2009-12-17T00:00:00.000,5308.0,PAULINA ST,,"REPLACE PLUMBING FIXTURES, 2 WATER HEATERS, DRYWALL, DOORS, WINDOWS, GUTTERS, DOWNSPOUTS, CABINETS & FLOOR TILES. REPAIR WASTE DRAIN & WATER PIPE AS NEEDED. REPAIR FRONT PORCH PER BUILDING VIOLATIONS. ALL WORK SAME AS EXISTING (ELECTRICAL PERMIT ON FILE # 100312183); SUBJECT TO FIELD INSPECTIONS",0.0,475.0,6118.0,16.0,1165873.82238136,1869440.9873281824,2009,12,17,0,1
177409,2130599,100324380,PERMIT - EASY PERMIT PROCESS,2009-12-18T00:00:00.000,2009-12-18T00:00:00.000,5532.0,SHORE DR,,"WORK TO CONDO UNIT 6E: REMOVE BATHTUB, INSTALL SHOWER BASE & DRAIN. REPLACE FAUCETS & SINK. TILING (NO STRUCTURAL WORK/NO ELECTRICAL WORK). ALL WORK SAME AS EXISTING; SUBJECT TO FIELD INSPECTIONS",0.0,225.0,4110.0,5.0,1189517.1199188095,1868530.5853748457,2009,12,18,0,1
177410,2130609,100324381,PERMIT - EASY PERMIT PROCESS,2009-12-18T00:00:00.000,2009-12-18T00:00:00.000,5532.0,SHORE DR,,"WORK TO CONDO UNIT 2D: REPAIR WALL BEHIND TOILET. REPLACE TOILET, SHOWER BASE & DRAIN & SHOWER FAUCETS.TILING (NO ELECTRICAL WORK/ NO STRUCTURAL WORK). ALL WORK SAME AS EXISTING; SUBJECT TO FIELD INSPECTIONS",0.0,225.0,4110.0,5.0,1189517.1199188095,1868530.5853748457,2009,12,18,0,1
177495,2130819,100324489,PERMIT - RENOVATION/ALTERATION,2010-01-07T00:00:00.000,2010-04-22T00:00:00.000,3950.0,AVONDALE AVE,,"COMPLETE RENOVATION TO THE EXISTING BUILDING. UPDATE MEP SYSTEMS, FINISHES, AND DOORS AND WINDOWS AS PER PLANS. STORMWATER REVIEW FEE PAID TO REVIEWER ON 4/6/10.",0.0,6815.0,1610.0,38.0,1148066.3777833034,1925969.6149423916,2010,4,22,0,1
177672,2131364,100324790,PERMIT - EASY PERMIT PROCESS,2009-12-22T00:00:00.000,2009-12-22T00:00:00.000,4130.0,BELL AVE,,PATCH AND REPAIR 740 S.F. OF EXISTING CONCRETE IN BASEMENT AND REPAIR/REPLACE DRAIN FILE AND SWER LIN ( NO ELECT WORK ). SUBJECT TO FIELD INSPECTION,0.0,275.0,502.0,47.0,1160579.802164524,1927526.8444154144,2009,12,22,0,1
177702,2131432,100324845,PERMIT - NEW CONSTRUCTION,2009-12-22T00:00:00.000,2009-12-22T00:00:00.000,4466.0,BROADWAY,,"WILSON YARD REVISION TO PERMIT #100219561 TO INCLUDE STRUCTURAL SLAB MONDIFICATIONS, ADDITIONAL STRUCTURAL STEEL COLUMNS AT CENTER OF BUILDING, MECHANICAL EQUIPMENT ADDITIONS AT ROOF, AND STORM DRAIN LINE MODIFICATION AND EMERGENCY GENERATOR.",0.0,62695.57,316.0,46.0,1168376.5964157886,1929959.9363058372,2009,12,22,0,1
178082,2132427,100325299,PERMIT - EASY PERMIT PROCESS,2009-12-30T00:00:00.000,2009-12-30T00:00:00.000,556.0,CENTRAL PARK AVE,,"REPLACE BUILDING DRAIN AND STORM DRAIN INSTALL 4""CAST-IRON HUB & SPIGOT.REPAIR PLUMBING VIOLATION REMOVE SADDLE CONNECTION/INSTALL 2X4 INCREASER KS/REMOVE 2X2 TEE KS.STAMPED SET OF PLANS ON SITE. REVISION TO PERMIT # 100279183 TO CHANGE PLUMBING CONTRACTOR",0.0,150.0,2315.0,27.0,1152237.8648211933,1903736.5835364952,2009,12,30,0,1
178161,2132641,B100325398,PERMIT – EXPRESS PERMIT PROGRAM,2009-12-31T00:00:00.000,2009-12-31T00:00:00.000,5219.0,AUSTIN AVE,Electrical Work,REPAIR / REPLACE OF EXISTING OUTLETS AND WIRING DUE TO BASEMENT FLOODING.,0.0,50.0,560800.0,23.0,1137293.6496227505,1869283.3677158663,2009,12,31,0,1
178200,2132730,100325443,PERMIT - RENOVATION/ALTERATION,2009-12-31T00:00:00.000,2010-11-17T00:00:00.000,910.0,ABERDEEN ST,,CONVERT EXISTING OUTDOOR GRASS ATHLETIC FIELDS TO ARTIFICIAL TURF WITH NEW UNDERGROUND DRAINAGE SYSTEM.,375.0,375.0,2822.0,25.0,1169169.0926355496,1896068.5244581953,2010,11,17,0,1
178216,2132853,B100325551,PERMIT – EXPRESS PERMIT PROGRAM,2010-01-04T00:00:00.000,2010-01-04T00:00:00.000,2241.0,ADAMS ST,Electrical Work,"REMOVE EXISTING OUTLETS AND SWITCHES, AND INSTALL NEW, PROVIDE POWER FOR DISHWASHER AND WASHER/DRYER, REMOVE EXISTING SUB-PANEL AND INSTALL NEW CIRCUIT BREAKER PANEL, INSTALL FLOOD LIGHT",0.0,50.0,281200.0,27.0,1161324.7000539263,1898995.9186876644,2010,1,4,0,1
178271,2133105,100325617,PERMIT - EASY PERMIT PROCESS,2010-01-04T00:00:00.000,2010-01-04T00:00:00.000,7939.0,ELLIS AVE,,"REMOVE\REPLACE 20 SHEETS OF DRYWALL, REPLACE KITCHEN CABINETS, BATH SINK, FAUCET, REMOVE\REPLACE FLOOR TILE, TOILET, REPAIR WATER PIPES WHERE NEEDED, REPAIR WASTE DRAIN PIPES, REPLACE ELECTRICAL SERVICE, BREAKER BOX,8 DOORS & 14 WINDOWS.",0.0,475.0,4401.0,8.0,1184314.3792146172,1852405.940245864,2010,1,4,0,1
178641,2134529,100326136,PERMIT - EASY PERMIT PROCESS,2010-01-07T00:00:00.000,2010-01-07T00:00:00.000,7222.0,MOZART ST,,PATCH DRYWALL AS NEEDED & REPLACE 5 PLUMBING FIXTURES & REPLACE WATER PIPING FROM GALVANIZED TO COPPER & DRAINS TO FIXTURES TO PVC. SAME LOCATION SAME SIZES. - ALL WORK SAME AS EXISTING;,225.0,225.0,6611.0,18.0,1158586.0351463316,1856503.6386023883,2010,1,7,0,1
178696,2134728,100326202,PERMIT - EASY PERMIT PROCESS,2010-01-08T00:00:00.000,2010-01-08T00:00:00.000,4625.0,CENTRAL PARK AVE,,"FIRE REPAIR: REPLACE DRYWALL, TRIM,  DOORS, WINDOWS, HARDWOOD FLOORS & FLOOR TILES.  ROOF REPAIR. REPLACE PLUMBING DAMAGED BY FIRE: PLUMBING FIXTURES COMPLETE WITH DRAINS & FAUCETS  . ELECTRICAL REPAIR ( LIGHTING,  & RECEPTACLES )- ALL WORK SAME AS EXISTING (NO STRUCTURAL WORK) ; SUBJECT TO FIELD INSPECTIONS.PLUMBING WORK ON 2ND FLOOR.",0.0,525.0,1407.0,33.0,1151590.9970884072,1930612.178212826,2010,1,8,0,1
178872,2135220,100326408,PERMIT - EASY PERMIT PROCESS,2010-01-11T00:00:00.000,2010-01-11T00:00:00.000,1147.0,OHIO ST,,"WORK TO CONDO UNIT # 702: REPAIR/REPLACE FROZEN WATER PIPES/ DRAINS IN 2 BATHROOMS, 1 KITCHEN & LAUNDRY ROOM. REPLACE DRYWALL AS NEEDED. INSTALL 1 TANKLESS HOT WATER HEATERS. (NO ELECTRICAL WORK) ALL WORK SAME AS EXISTING; SUBJECT TO FIELD INSPECTIONS",0.0,275.0,2435.0,27.0,1168536.654070265,1903989.281296357,2010,1,11,0,1
179138,2136007,100326759,PERMIT - RENOVATION/ALTERATION,2010-03-09T00:00:00.000,2010-03-17T00:00:00.000,1147.0,WABASH AVE,,NEW CHIROPRACTIC/PERSONAL TRAINING CENTER BUILDOUT (SECOND FLOOR ONLY-DZLUP:E.D.) IN EXISTING BUILDING. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.,0.0,984.06,3206.0,2.0,1176995.2881430138,1895235.2250017596,2010,3,17,0,1
179505,2137217,100327246,PERMIT - EASY PERMIT PROCESS,2010-01-19T00:00:00.000,2010-01-19T00:00:00.000,2729.0,CENTRAL PARK AVE,,"FIRE DAMAGE:  REPLACE  TWO PLUMBING FIXTURES K.S. 1ST AND 2ND FLOOR.  REPLACE EIGHT WINDOWS WRAP W/ALUMINUM, TWO EXTERIOR DOORS, FIVE INTERIOR DOORS. REPLACE TILES AS NEEDED. REPLACE KITCHEN CABINETS AND COUNTER TOPS 1ST FLOOD, DETACH AND REST KITCHEN CABINETS  2ND FLOOR.  ELECT 200 AMP,  AND PAINT. ALL WORK S.A.E. SUBJECT TO FIELD INFPECTION",0.0,525.0,2206.0,35.0,1151951.7841059186,1918040.0428890456,2010,1,19,0,1
179863,2138334,100327694,PERMIT - RENOVATION/ALTERATION,2010-02-18T00:00:00.000,2010-07-20T00:00:00.000,7308.0,ROGERS AVE,,"INTERIOR TENANT BUILD-OUT FOR NURSING ASSISTANT TRAINING CENTER AND REMOVE/REPLACE STORE FRONT WINDOWS AND DOORS, REPAIR PARAPET AND EXISTING MASONRY AS PER PLANS",0.0,3677.82,102.0,49.0,1161812.2617779078,1948349.566418013,2010,7,20,0,1
180062,2138954,100327934,PERMIT - NEW CONSTRUCTION,2010-04-14T00:00:00.000,2010-07-23T00:00:00.000,667.0,DIVERSEY PKWY,,"NEW CONSTRUCTION 3 STORY  PRECAST BUILDING ,FIRST FLOOR MERCANTILE WITH TWO LEVELS OF OPEN PARKING ABOVE. STORMWATER REVIEW FEE PAID DIRECTLY TO REVIEWER ON 7/22/10.",0.0,10549.28,702.0,43.0,1171222.3195311986,1918802.6112224853,2010,7,23,0,1
180299,2139692,100328235,PERMIT - RENOVATION/ALTERATION,2010-04-13T00:00:00.000,2010-06-30T00:00:00.000,6401.0,JUSTINE ST,,"RENOVATION OF A 2 UNIT BUILDING ARCHITECTURAL-DRYWALL, REMOVAL OF WALLS, REPAIR OF REAR PORCH, ELECTRICAL-CONDUIT, ELECTRICAL WIRE, OUTLETS, SWITCHES, FIXTURES. PLUMBING- SUPPY, DRAINS,GAS PIPE, FIXTURES. HVAC- 2 NEW FURNACES & DUCT WORK PER PLANS",0.0,1646.12,6711.0,17.0,1167146.1135513228,1862255.3004634136,2010,6,30,0,1
180311,2139743,100328261,PERMIT - EASY PERMIT PROCESS,2010-01-27T00:00:00.000,2010-01-27T00:00:00.000,4010.0,MAPLEWOOD AVE,,"FIRE REPAIR: REPLACE WOOD FRAMING IN KITHCEN AREA. REPLACE DRYWALL AS NEEDED. INSTALL CABINETS & TILE. REPLACE GALVANIZED WATER LINES IN KITCHEN & INSTALL COPPER LINES WITH PVC DRAINS & REPLACE KITCHEN SINK. ELECTRICAL REPAIR ( CIRCUITS, LIGHTING & RECEPTACLES). ALL WORK SAME AS EXISTING; SUBJECT TO FIELD INSPECTIONS",0.0,375.0,5807.0,12.0,1159985.9418414366,1877919.224974807,2010,1,27,0,1
180437,2140181,100328443,PERMIT - EASY PERMIT PROCESS,2010-01-28T00:00:00.000,2010-01-28T00:00:00.000,5200.0,LAKE PARK AVE,,RUN NEW 4'' UNDERGROUND CAST IRON PIPE & TIE INTO EXISTING 4'' UNDERGROUND TO PROVIDE NEW FLOOR DRAIN. RUN 2'' VENT OFF OFF DRAIN AND OUT THROUGH ROOF. PLUMBING ONLY SUBJECT TO FIELD INSPECTION.,0.0,300.0,4108.0,4.0,1187570.9472537169,1870935.6639200149,2010,1,28,0,1
180440,2140192,100328446,PERMIT - EASY PERMIT PROCESS,2010-01-28T00:00:00.000,2010-01-28T00:00:00.000,5845.0,MADISON ST,,"PLUMBING ONLY: CORRECT PLUMBING VIOLATIONS, REPAIR 6 CLEANOUTS, 2 FLOOR DRAINS & RADIATOR PIPE. REPLACE PLUMBING FIXTURES- SUBJECT TO FIELD INSPECTIONS",0.0,450.0,2521.0,29.0,1137273.5102614334,1899373.8559529728,2010,1,28,0,1
180649,2140970,B100328738,PERMIT – EXPRESS PERMIT PROGRAM,2010-02-01T00:00:00.000,2010-02-01T00:00:00.000,209.0,THROOP ST,Electrical Work,INSTALLATION OF CCTV SYSTEM IN POLICE ACADEMY TRAINING FACILITY,0.0,100.0,281700.0,27.0,1167799.2661102605,1899120.8118784516,2010,2,1,0,1
180733,2141249,100328844,PERMIT - RENOVATION/ALTERATION,2010-02-02T00:00:00.000,2010-03-15T00:00:00.000,3300.0,63RD ST,,REPLACE 2 REAR OPEN 2 STORY  WOOD PORCHES AS EXISTING PER DRAWINGS & NEW EXIT DECK AND INSTALL WATER LINES AND DRAIN PAN FOR HUMIDIFIERS,0.0,750.0,6604.0,15.0,1155442.217592555,1862698.3911801376,2010,3,15,0,1
180973,2141817,100329135,PERMIT - EASY PERMIT PROCESS,2010-02-02T00:00:00.000,2010-02-02T00:00:00.000,2534.0,MCVICKER AVE,,"REPLACE SIX PLUMBING FIXTURES TWO TOILETS/LAV , ONE K.S AND ONE DISHWASHER. REPAIR AND  PATCH OF 5/8  DRYWALL THROUGHOUT ONLY, INSTALL NEW FINISHES, REPLACE INTERIOR DOOR  REPLACE CABINETS, TILES , FLOODING AND COUNTER TOPS. ( NO ELECT OR HVAC WORK )",0.0,225.0,1906.0,29.0,1135594.24394152,1916366.7556552591,2010,2,2,0,1
181048,2141958,100329219,PERMIT - EASY PERMIT PROCESS,2010-02-03T00:00:00.000,2010-02-04T00:00:00.000,301.0,NORTH WATER ST,,"EXPANSION JOIST REPAIR COMCRETE REPAIRS, TUCKPOINTING, CAULKING, NORTH ELEVATION.ALL GROUND LEVEL.PLUMBING WORK REPLACE EXISTING TRENCH DRAIN SAME LOCATION.",0.0,575.0,814.0,42.0,1178378.5542252194,1903115.0243667143,2010,2,4,0,1
181167,2142225,100329347,PERMIT - EASY PERMIT PROCESS,2010-02-03T00:00:00.000,2010-02-03T00:00:00.000,4446.0,KEDZIE AVE,,"INSTALL FLOOR DRAINS FOR NEW FURNACE ROOMS IN 4-RETAIL SPACES.STAMPED SET OF ARCHITECTURAL PRINTS ON SITE.UNITS #4446,4448,4452,4454",0.0,400.0,1407.0,33.0,1154205.3417328163,1929581.990411593,2010,2,3,0,1
181509,2143152,100329742,PERMIT - EASY PERMIT PROCESS,2010-02-08T00:00:00.000,2010-02-08T00:00:00.000,555.0,MADISON ST,,"PLUMBING ONLY, REPLACE EXISTING BUILDING DRAIN IN MCDONALD RESTAURANT. SUBJECT TO FIELD INSPECTION MATERIAL TO BE USED 4""CAST-IRON HUB & SPIGOT.STAMPED SET OF DRAWINGS ON SITE",0.0,100.0,2819.0,42.0,1172563.533097894,1900253.806329647,2010,2,8,0,1
181960,2144398,100330345,PERMIT - EASY PERMIT PROCESS,2010-02-11T00:00:00.000,2010-02-11T00:00:00.000,4832.0,ERIE ST,,"TO ADDRESS PLUMBING VIOLATION ONLY - CHANGE WATER HEATERS, PIPING, DRAIN TRAP , CHANGE HORIZONTAL PIPING IN BASEMENT.",0.0,100.0,2517.0,28.0,1143876.6136886373,1903914.2465197889,2010,2,11,0,1
182044,2144591,100330440,PERMIT - RENOVATION/ALTERATION,2010-02-18T00:00:00.000,2010-03-05T00:00:00.000,1.0,WACKER DR,,SUITE 3150 - PLUMBING WORK ONLY - INSTALLATION OF TWO FLOOR DRAINS,0.0,375.0,3201.0,42.0,1176340.545478399,1902095.7482823983,2010,3,5,0,1
182456,2145694,100330935,PERMIT - RENOVATION/ALTERATION,2010-02-18T00:00:00.000,2010-02-25T00:00:00.000,558.0,DEKOVEN ST,,INSTALL (6) ANCHORING PLATES ON EXISTNG ROOF STRUCTURE FOR THE CHICAGO FIRE ACAMEDY - VERTICAL RESCUE SYSTEM TRAINING.,375.0,375.0,2835.0,2.0,1172725.4391185637,1895656.0232884905,2010,2,25,0,1
182465,2145743,100330947,PERMIT - EASY PERMIT PROCESS,2010-02-18T00:00:00.000,2010-02-18T00:00:00.000,3912.0,OLCOTT AVE,,"PLUMBING ONLY: INSTALL 73 LF OF 4"" PVC INTERIOR DRAIN & INSTALL 1/2 HP SUMP PUMP; SUBJECT TO FIELD INSPECTIONS",0.0,100.0,1704.0,36.0,1125348.3645839463,1925083.460985184,2010,2,18,0,1
182549,2145941,100331051,PERMIT - EASY PERMIT PROCESS,2010-02-18T00:00:00.000,2010-02-18T00:00:00.000,1501.0,79TH ST,,PLUMBING ONLY: REPAIR STOLEN COPPER SUPPLY LINES & INSTALL HANGERS TO SUPPORT DRAIN LINES & SUPPLY LINES IN BASEMENT PER BUILDING VIOLATIONS; SUBJECT TO FIELD INSPECTIONS.NO OTHER WORK TO BE COMPLETED UNDER THIS PERMIT.,0.0,100.0,7106.0,21.0,1167697.8900764473,1852309.9447775912,2010,2,18,0,1
182553,2145952,100331055,PERMIT - EASY PERMIT PROCESS,2010-02-18T00:00:00.000,2010-02-22T00:00:00.000,8152.0,HERMITAGE AVE,,"FIRE DAMAGE: REPLACE DRYWALL 5/8 ULFC TAPED, PRIME AND PAINT. REPLACE AND FINISH WOOD TRIM, 15 WINDOWS AND  12 DOOR  SAME SIZE AND LOCATION. REPLACE KITCHEN CABINETS, VINYL , CERAMIC FLOOR TILES, AND HARDWOOD FLOOR. REPLACE 18 OUTLETS, 20 FIXTURES ND 18 SWITCH, CIRCUIT BREAKER BOX 100 AMP EACH. REPLACE SIX PLUMBING FIXTURES ONE TUB, TWO LAV.  W.C. AND  ONE 40 GAL W. HEATER  IN BASEMENT,W/ DRAINS AND FAUCETS AS NECESSARY. ALL WORK S.A.E. SUBJECT TO FIELD INSPECTION",0.0,525.0,7105.0,18.0,1166063.3776267455,1850410.9259973424,2010,2,22,0,1
182598,2146109,100331121,PERMIT - RENOVATION/ALTERATION,2010-03-04T00:00:00.000,2010-07-15T00:00:00.000,363.0,HILL ST,,NEW HIGH 1 STORY GYMNASIUM ADDITION AND 4 STORY STAIR ENCLOSURE ADDITIONS TO EXISTING 4 STORY ELEMENTARY SCHOOL BUILDING.  INTERIOR RENOVATIONS OF THE ELEMENTARY SCHOOL BUILDING. $1000 STORMWATER REVIEW FEE WAS PAID TO REVIEWER ON 5/11/10,25848.43,25848.43,808.0,27.0,1173406.3681075992,1907626.9180006431,2010,7,15,0,1
182648,2146261,100331175,PERMIT - RENOVATION/ALTERATION,2010-02-22T00:00:00.000,2010-08-02T00:00:00.000,2650.0,95TH ST,,"REVISION TO PERMIT #100219054 TO RAISE SITE ELEVATION, REVISE STORM WATER SYSTEM, CHANGE ELECTRICAL SERVICE AND MINOR REVISIONS TO FIRST AND SECOND FLOOR PER PLAN.  STORMWATER REVIEW FEE OF $3000 WAS PAID ON 7/26/10 DIRECTLY TO REVIEWER.",517.5,517.5,4805.0,7.0,1195615.181750339,1842521.2516295048,2010,8,2,0,1
183002,2147293,100331644,PERMIT - EASY PERMIT PROCESS,2010-02-24T00:00:00.000,2010-02-24T00:00:00.000,1020.0,WABASH AVE,,"WORK TO UNIT # 3E: REPLACE CABINETS, COUNTER, FAUCET, APPLIANCES & DUCTWORK EXTENSION FOR MICROWAVE. REINSTALL BACKSPLASH PANEL. RECONNECT UNDERMOUNT SINK & FAUCET TO EXISTING SUPPLY LINES & DRAIN. (ELECTRICAL PERMIT ON FILE # 100331540) ALL WORK SAME AS EXISTING",0.0,225.0,3206.0,2.0,1176897.7362348617,1895814.4900467957,2010,2,24,0,1
183015,2147322,B100331664,PERMIT – EXPRESS PERMIT PROGRAM,2010-02-24T00:00:00.000,2010-02-25T00:00:00.000,2200.0,CANNON DR,Electrical Work,ANNUAL INSPECTION OF CHILDRENS TRAIN AT LINCOLN PARK ZOO,0.0,100.0,71400.0,43.0,1175050.8689222592,1914969.883050687,2010,2,25,0,1
183035,2147367,100331688,PERMIT - EASY PERMIT PROCESS,2010-02-24T00:00:00.000,2010-02-25T00:00:00.000,5553.0,CLARK ST,,"MOVE BAR SINK, MOVE FLOOR DRAIN, MOVE OPEN SIDE DRAIN & MOVE HAND SINK. INSTALL NEW 36"" WIDE EXTERIOR DOOR AT MAIN ENTRANCE. SUBJECT TO FIELD INSPECTIONS",0.0,300.0,308.0,48.0,1164990.7499505724,1937198.352163419,2010,2,25,0,1
183040,2147375,100331693,PERMIT - EASY PERMIT PROCESS,2010-02-24T00:00:00.000,2010-02-24T00:00:00.000,13330.0,HOUSTON AVE,,"PLUMBING ONLY, REPLACE KITCHEN FAUCET & STRAINER.",0.0,50.0,5501.0,10.0,1198725.7920991222,1817027.4394823853,2010,2,24,0,1
183154,2147675,100331837,PERMIT - RENOVATION/ALTERATION,2010-02-25T00:00:00.000,2010-03-17T00:00:00.000,1305.0,KILDARE AVE,,PLUMBING REPAIRS PER ARCH PLANS.  NEW SUPPLY AND DRAINAGE PIPING. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.,0.0,375.0,2306.0,37.0,1147511.1909267488,1908376.7960666465,2010,3,17,0,1
183287,2148050,100331999,PERMIT - RENOVATION/ALTERATION,2010-03-02T00:00:00.000,2010-04-21T00:00:00.000,111.0,WACKER DR,,"EXTERIOR WORK TO PLAZA TO INCLUDE STURCTURAL POINT LOADS, DRAINAGE AND PLUMBING WORK, LIGHTING, GUARDRAILS, AND RESURFACE 42,900SQFT OF CONCRETE WALK AREA.",0.0,25815.0,3201.0,42.0,1177380.9728546308,1902604.268320944,2010,4,21,0,1
183467,2148423,100332240,PERMIT - EASY PERMIT PROCESS,2010-03-02T00:00:00.000,2010-03-02T00:00:00.000,400.0,RANDOLPH ST,,"WORK IN UNIT 1430 ONLY, :  FLOODING ,PAINTING, KITCHEN CABINETS, TOPS PRIME KITCHEN WALLS AND CEILINGS, REPIPE BATHROOMS AND KITCHEN WATER ONLY SAME AS EXISTING. REPLACE SIX PLUMBING FIXTURES IN TWO BATHROOMS ONE K.S. TWO BATHROOM SINKS,TOILET, AND SHOWEHEADS AND FAUCETS TILE AND GROUT, REGLAZE EXISTING BATHTUB. INSTALL SHOWER DOORS PAINT. BASEBOARDS. ALL WORK SUBJECT TO FIELD INSPECTION  ( NO ELECTRICAL )",0.0,325.0,3201.0,42.0,1179242.6833303138,1901368.637636837,2010,3,2,0,1
